FID,GEOID,STATE,COUNTY,TRACT,BLOCKGROUP,STUSAB,all_damage_own,serious_damage_own,serious_damage_own_unmet,all_damage_rent,serious_damage_rent,serious_damage_rent_unmet,SHAPE_Length,SHAPE_Area
3329,481677234003,48,167,723400,3,TX,209,133,80,20,13,-1,0.235966661599331,0.00184793585233668
3330,481677220011,48,167,722001,1,TX,18,-1,-1,-1,-1,-1,0.189909482916706,0.000583142176922781
3331,481677233001,48,167,723300,1,TX,135,73,51,14,-1,-1,0.140336115601301,0.00104696724341186
3332,481677240002,48,167,724000,2,TX,-1,-1,-1,-1,-1,0,0.186109173765315,0.000323240163292678
3333,481677211004,48,167,721100,4,TX,241,92,78,39,29,-1,0.225303762052909,0.0014707680791894
3334,481677211002,48,167,721100,2,TX,255,138,68,83,63,36,0.0423868557987575,0.000102187534085579
3335,481677211003,48,167,721100,3,TX,117,66,26,37,24,12,0.0697937108730221,0.00015479710219697
3336,481677208003,48,167,720800,3,TX,240,219,133,82,75,35,0.0463118772912944,8.54466516355781e-05
3337,481677208001,48,167,720800,1,TX,50,13,-1,-1,-1,-1,0.0406249157001654,6.68913419663473e-05
3338,481677209001,48,167,720900,1,TX,40,17,15,-1,-1,-1,0.0465770078133751,7.58312264233914e-05
3339,481677209004,48,167,720900,4,TX,108,106,24,313,299,199,0.0626803523847859,0.000122488414268123
3340,481677209002,48,167,720900,2,TX,428,373,160,71,60,27,0.0840280704677386,0.000250392134457561
3341,482013336001,48,201,333600,1,TX,18,-1,-1,-1,-1,-1,0.068409719139211,0.000135493746407556
3342,482013335003,48,201,333500,3,TX,-1,0,-1,-1,-1,0,0.0396312696869749,6.01712656954926e-05
3343,482013335002,48,201,333500,2,TX,28,-1,-1,-1,-1,-1,0.0420074593103325,8.5493011567495e-05
3344,482013335001,48,201,333500,1,TX,11,0,-1,-1,-1,0,0.0230398250362843,3.12846393107078e-05
3345,482013333003,48,201,333300,3,TX,123,49,42,17,12,-1,0.0756436601284152,0.000220672089914629
3346,482014310002,48,201,431000,2,TX,82,79,20,-1,-1,0,0.0554211122143169,7.26006699733179e-05
3347,482014310003,48,201,431000,3,TX,55,46,23,-1,-1,-1,0.0596878768503897,0.000178477456831581
3348,482013505003,48,201,350500,3,TX,268,216,85,91,86,32,0.0954333472834197,0.000394367388972789
3349,482013505001,48,201,350500,1,TX,107,71,30,29,23,-1,0.0413583083225793,6.69144485439164e-05
3350,482013504001,48,201,350400,1,TX,278,251,57,96,88,31,0.0469804074182249,0.000123376295098018
3351,482013408001,48,201,340800,1,TX,16,-1,-1,-1,0,0,0.0450615040568743,0.000122079924502116
3352,482013407003,48,201,340700,3,TX,13,-1,-1,-1,0,0,0.0473490275256586,8.88418208554755e-05
3353,481990307003,48,199,030700,3,TX,-1,0,0,-1,0,0,0.0738339851587185,0.000330677576293542
3354,481990308006,48,199,030800,6,TX,-1,-1,-1,-1,0,0,0.0485828677004595,0.000136524511103753
3355,481990308003,48,199,030800,3,TX,18,0,-1,0,0,0,0.0603125330960923,0.000151982776566763
3356,481990308004,48,199,030800,4,TX,25,0,-1,0,0,0,0.0621554672843533,0.000117666177610022
3357,482012331032,48,201,233103,2,TX,33,-1,-1,0,0,0,0.0383148021300752,8.03520686589952e-05
3358,482012337022,48,201,233702,2,TX,-1,-1,-1,-1,0,0,0.0190976232765766,1.6149783320921e-05
3359,482015549031,48,201,554903,1,TX,15,0,0,0,0,0,0.164453832598471,0.00129188732748309
3360,482015550003,48,201,555000,3,TX,-1,0,0,0,0,0,0.0498205538274682,9.23645977581715e-05
3361,482015541022,48,201,554102,2,TX,-1,0,0,0,0,0,0.0560393095937986,0.000168991449941991
3362,482015541021,48,201,554102,1,TX,11,0,0,0,0,0,0.052761167816235,0.000123714721474986
3363,482015548022,48,201,554802,2,TX,26,11,-1,-1,-1,0,0.197051795074006,0.00148580295056156
3364,482013237022,48,201,323702,2,TX,-1,-1,-1,-1,-1,-1,0.0275402173121422,3.80706669857556e-05
3365,482013237021,48,201,323702,1,TX,24,11,-1,-1,-1,-1,0.0347393148972659,6.04603993686817e-05
3366,482013217002,48,201,321700,2,TX,68,13,12,-1,-1,-1,0.0483673572447948,0.000100015722018079
3367,482013407004,48,201,340700,4,TX,47,25,-1,-1,-1,0,0.0285566746937916,4.43942290297253e-05
3368,482013220001,48,201,322000,1,TX,0,0,-1,18,-1,-1,0.0237311344251072,1.89351094800015e-05
3369,482013430003,48,201,343000,3,TX,29,-1,-1,-1,-1,-1,0.0534007610401839,0.000158239656850775
3370,482013430002,48,201,343000,2,TX,205,116,61,22,17,-1,0.05273914413407,0.0001420077884895
3371,482013431003,48,201,343100,3,TX,12,-1,-1,0,0,0,0.0346113299871711,6.51930247396188e-05
3372,482013431001,48,201,343100,1,TX,-1,-1,-1,0,0,0,0.0428805306047083,6.41207929031026e-05
3373,482014520002,48,201,452000,2,TX,-1,0,-1,-1,-1,-1,0.0237828860560551,2.31955714503858e-05
3374,482014525001,48,201,452500,1,TX,-1,0,0,-1,-1,-1,0.0274045168748599,3.72798472583181e-05
3375,482014528013,48,201,452801,3,TX,-1,0,0,0,0,0,0.0178254458482355,1.59099915275075e-05
3376,482014527001,48,201,452700,1,TX,18,-1,-1,-1,-1,0,0.0293478937913708,4.2764556382287e-05
3377,482014535012,48,201,453501,2,TX,23,-1,-1,-1,-1,-1,0.0411361020731262,6.30536706329998e-05
3378,482013437003,48,201,343700,3,TX,19,-1,-1,-1,-1,-1,0.341725807908422,0.00341534961014359
3379,482014516022,48,201,451602,2,TX,-1,0,0,0,0,0,0.061482426036142,0.000209914914437892
3380,482014516021,48,201,451602,1,TX,17,-1,-1,-1,-1,-1,0.0637803427417761,0.000188631051528797
3381,482013104001,48,201,310400,1,TX,-1,0,-1,0,0,0,0.0408829427363603,8.27664091875868e-05
3382,482014315012,48,201,431501,2,TX,-1,0,-1,0,0,0,0.026170741814877,2.98654115001512e-05
3383,482014315013,48,201,431501,3,TX,-1,0,0,0,0,0,0.0246924641168413,3.69647511672276e-05
3384,482014315011,48,201,431501,1,TX,0,0,0,-1,-1,0,0.0220597902792485,3.03168409484041e-05
3385,482014314021,48,201,431402,1,TX,-1,0,0,0,0,0,0.0303714226928329,3.51513248320524e-05
3386,482012119004,48,201,211900,4,TX,17,-1,-1,-1,0,0,0.0205901320678326,2.07991095650349e-05
3387,482012119002,48,201,211900,2,TX,30,-1,-1,-1,-1,-1,0.0213424494168611,2.6633565811414e-05
3388,482012521001,48,201,252100,1,TX,59,16,12,-1,-1,-1,0.223653355288153,0.00233511486807971
3389,482013228002,48,201,322800,2,TX,61,17,13,12,-1,-1,0.0263504641452348,3.1955975921165e-05
3390,482013228001,48,201,322800,1,TX,57,-1,-1,-1,-1,-1,0.0404634991350193,7.25931051477896e-05
3391,482014314011,48,201,431401,1,TX,-1,0,-1,-1,0,0,0.0213045330820725,2.02478588873847e-05
3392,482015430031,48,201,543003,1,TX,154,-1,-1,-1,-1,-1,0.108928938877889,0.000575993799477194
3393,482015421022,48,201,542102,2,TX,54,-1,-1,0,0,0,0.0729620550630301,0.000308564822871645
3394,482012410004,48,201,241000,4,TX,25,-1,-1,0,0,0,0.081474808906919,0.000267140550359847
3395,482012410003,48,201,241000,3,TX,26,-1,-1,-1,0,0,0.203987047447603,0.00103749892875518
3396,482012409024,48,201,240902,4,TX,17,0,0,-1,-1,-1,0.0396295849116434,8.94566177860313e-05
3397,482012409022,48,201,240902,2,TX,49,0,-1,-1,-1,-1,0.107428731293658,0.00048294883948518
3398,482012415001,48,201,241500,1,TX,-1,-1,-1,-1,-1,-1,0.11643203018868,0.000775489502272169
3399,482015411002,48,201,541100,2,TX,-1,0,-1,0,0,0,0.0604439045737203,0.000113973225019942
3400,482015412032,48,201,541203,2,TX,-1,0,0,0,0,0,0.0371414858697861,7.05996180470678e-05
3401,482014312021,48,201,431202,1,TX,-1,-1,-1,-1,0,0,0.0295850539042482,4.28555404148109e-05
3402,482014312022,48,201,431202,2,TX,46,19,14,-1,-1,-1,0.0349519598481958,3.37900266294907e-05
3403,482014328021,48,201,432802,1,TX,0,0,0,-1,-1,-1,0.013256790181667,1.08108429999242e-05
3404,481499702001,48,149,970200,1,TX,-1,0,0,-1,-1,0,0.460722371374107,0.00778028147781939
3405,482014511004,48,201,451100,4,TX,-1,0,-1,-1,-1,-1,0.0215612090919183,2.59932022412652e-05
3406,482014511003,48,201,451100,3,TX,23,-1,-1,0,0,0,0.0339526973003494,4.99484299957182e-05
3407,482012206001,48,201,220600,1,TX,16,-1,-1,-1,-1,-1,0.0384843757103271,8.91671442230835e-05
3408,482012205001,48,201,220500,1,TX,-1,-1,-1,-1,0,0,0.0437913404183375,7.91877353597007e-05
3409,482012204002,48,201,220400,2,TX,26,-1,-1,-1,-1,-1,0.0418906808351885,0.000105131130901866
3410,482012204001,48,201,220400,1,TX,-1,0,0,0,0,0,0.0283038793025915,3.33203688758717e-05
3411,482012312002,48,201,231200,2,TX,241,188,153,221,199,115,0.0891390258282421,0.000219960833596644
3412,482012312001,48,201,231200,1,TX,78,-1,-1,109,78,63,0.163042572703808,0.00103005144543807
3413,482014511002,48,201,451100,2,TX,60,22,15,-1,-1,0,0.0348814809680156,4.3569972713222e-05
3414,482014511001,48,201,451100,1,TX,104,74,44,-1,-1,0,0.0472581999589913,0.000109336746730335
3415,482014221003,48,201,422100,3,TX,-1,0,-1,-1,-1,-1,0.0353434203457156,4.73696700564431e-05
3416,482014221002,48,201,422100,2,TX,49,46,-1,-1,-1,-1,0.0260614953186182,3.59032953252088e-05
3417,482014221001,48,201,422100,1,TX,44,39,-1,18,15,-1,0.0338677126789678,4.9829889547342e-05
3418,482014220003,48,201,422000,3,TX,-1,0,0,0,0,0,0.0295290113770062,4.7891368083487e-05
3419,482014220002,48,201,422000,2,TX,-1,0,0,0,0,0,0.0279173952483457,4.49137933835044e-05
3420,482014220001,48,201,422000,1,TX,-1,0,0,0,0,0,0.0293890525849784,4.32445526762624e-05
3421,482014219003,48,201,421900,3,TX,14,-1,-1,-1,-1,-1,0.0252343604975974,3.87425791324252e-05
3422,482014219002,48,201,421900,2,TX,24,17,-1,0,0,0,0.029797086183662,5.18361810708251e-05
3423,482014219001,48,201,421900,1,TX,247,235,14,25,22,-1,0.0449490570290837,6.54778045016599e-05
3424,482014218004,48,201,421800,4,TX,11,-1,-1,62,48,22,0.0311367629452649,5.84715003524692e-05
3425,482014218003,48,201,421800,3,TX,-1,0,-1,57,41,23,0.0184540220567102,2.15322877534373e-05
3426,482014218002,48,201,421800,2,TX,0,0,-1,67,55,31,0.0161020935354935,1.35473102505147e-05
3427,482014218001,48,201,421800,1,TX,0,0,-1,256,232,103,0.0210877992086638,1.6442544053535e-05
3428,482014217004,48,201,421700,4,TX,95,75,17,48,40,18,0.0306153928854434,2.9393346754779e-05
3429,482014201002,48,201,420100,2,TX,0,0,0,-1,0,0,0.0299703878425108,3.88723769522437e-05
3430,482014201001,48,201,420100,1,TX,-1,-1,-1,-1,-1,-1,0.0346127989487735,6.83679001772286e-05
3431,482012101001,48,201,210100,1,TX,-1,-1,-1,13,12,-1,0.0454227995965976,6.43024714168434e-05
3432,481499703002,48,149,970300,2,TX,-1,0,0,-1,-1,-1,0.100631443055765,0.000229809377404403
3433,481499703006,48,149,970300,6,TX,12,-1,-1,-1,-1,0,0.139522470816361,0.000571935967719553
3434,481499704001,48,149,970400,1,TX,15,-1,-1,-1,-1,0,0.638354888690462,0.0117165611614094
3435,482015422002,48,201,542200,2,TX,108,-1,-1,-1,-1,0,0.139273755891139,0.0005563855993389
3436,482015422001,48,201,542200,1,TX,166,30,25,-1,-1,0,0.199786420969522,0.00168359327076583
3437,482015421012,48,201,542101,2,TX,69,-1,-1,-1,-1,-1,0.0944856992301833,0.000333723918589016
3438,482012542002,48,201,254200,2,TX,53,24,22,-1,-1,-1,0.0301524289016721,5.15765227126232e-05
3439,482012535003,48,201,253500,3,TX,81,23,11,110,61,49,0.104873107050433,0.000285656581483571
3440,482013119002,48,201,311900,2,TX,25,0,-1,-1,-1,0,0.05288580995731,0.000135855698120551
3441,482013119001,48,201,311900,1,TX,11,0,-1,-1,-1,0,0.0347522951951187,6.00738520075123e-05
3442,482013118003,48,201,311800,3,TX,-1,0,0,12,11,-1,0.028523692231309,2.90662884252536e-05
3443,482013118001,48,201,311800,1,TX,14,-1,-1,-1,0,0,0.0332403693917249,4.88240117352745e-05
3444,482013143002,48,201,314300,2,TX,0,0,-1,-1,-1,-1,0.0396840272391166,8.0338569197975e-05
3445,482012543004,48,201,254300,4,TX,26,-1,-1,-1,0,0,0.0354772258585275,6.5420524499601e-05
3446,482012543003,48,201,254300,3,TX,32,-1,-1,-1,-1,0,0.0681511604544382,0.000131603076743816
3447,482012543001,48,201,254300,1,TX,17,0,0,-1,0,0,0.0283848865747076,4.17396135344907e-05
3448,482012542003,48,201,254200,3,TX,21,-1,-1,-1,-1,-1,0.023290830514292,2.86730369899479e-05
3449,482012541003,48,201,254100,3,TX,43,0,-1,-1,-1,-1,0.0391351087576984,7.21498550592607e-05
3450,482012541002,48,201,254100,2,TX,16,-1,-1,-1,-1,-1,0.034159909679777,5.76638492453395e-05
3451,482012541001,48,201,254100,1,TX,24,-1,-1,-1,-1,-1,0.0533272650777678,0.000123961805031856
3452,482012539003,48,201,253900,3,TX,20,-1,-1,-1,0,0,0.0471712552172682,7.42906735861689e-05
3453,482012539001,48,201,253900,1,TX,21,-1,-1,-1,-1,-1,0.0503875503534366,0.000104156986635793
3454,482014205002,48,201,420500,2,TX,0,0,-1,-1,-1,-1,0.0493427656033109,8.4613850176115e-05
3455,482014204003,48,201,420400,3,TX,-1,0,0,0,0,0,0.0646696258361015,0.000105841440335386
3456,482014204002,48,201,420400,2,TX,-1,-1,-1,0,0,0,0.0328975359283896,6.66214293296057e-05
3457,482014204001,48,201,420400,1,TX,43,38,-1,-1,-1,0,0.0300448593043065,5.65831764999059e-05
3458,482014203003,48,201,420300,3,TX,33,31,-1,-1,-1,-1,0.034857460665993,7.59071637498555e-05
3459,482012527002,48,201,252700,2,TX,58,13,-1,-1,0,0,0.103168957318357,0.000356086260484307
3460,482014224022,48,201,422402,2,TX,17,-1,-1,-1,-1,-1,0.0313722964617458,4.2139951342942e-05
3461,482014223021,48,201,422302,1,TX,156,118,-1,26,22,-1,0.0325681785237258,6.50496918190068e-05
3462,482014223012,48,201,422301,2,TX,42,-1,-1,-1,-1,-1,0.0257461259074975,2.78036696895227e-05
3463,482014222002,48,201,422200,2,TX,-1,0,0,-1,0,0,0.0265015131760586,3.57484957816558e-05
3464,482012215003,48,201,221500,3,TX,12,0,-1,-1,-1,-1,0.0392398680015585,5.50532332362085e-05
3465,482012213004,48,201,221300,4,TX,30,-1,-1,-1,-1,-1,0.0426924125470133,0.000100922900607195
3466,482012213003,48,201,221300,3,TX,16,-1,-1,-1,-1,-1,0.0299740854737459,4.53718640556693e-05
3467,482015425001,48,201,542500,1,TX,16,-1,-1,-1,-1,0,0.0822636517918219,0.000408253040136555
3468,482015424002,48,201,542400,2,TX,14,0,-1,0,0,0,0.0666877546811555,0.000280635445749279
3469,482015424001,48,201,542400,1,TX,19,-1,-1,0,0,0,0.0478214259453871,0.00011408450755109
3470,482015423021,48,201,542302,1,TX,182,64,22,26,17,-1,0.117601820858607,0.000425526755981053
3471,482012537003,48,201,253700,3,TX,38,11,-1,-1,0,0,0.0467748360739282,0.000119921917306354
3472,482012537002,48,201,253700,2,TX,34,-1,-1,-1,0,0,0.0486978490226175,0.000113988429739586
3473,482012537001,48,201,253700,1,TX,28,0,-1,-1,0,0,0.0386561189810899,4.41867983106408e-05
3474,482012536004,48,201,253600,4,TX,0,0,-1,68,46,33,0.0625072174293702,0.000179024378757289
3475,482012536003,48,201,253600,3,TX,19,-1,-1,0,0,0,0.0629690293875659,0.000209836781871515
3476,482015421011,48,201,542101,1,TX,80,-1,-1,-1,-1,-1,0.103808502655763,0.000516049005302084
3477,482014519021,48,201,451902,1,TX,-1,-1,-1,0,0,0,0.0569873347438633,0.000193336676734847
3478,482014519012,48,201,451901,2,TX,43,-1,-1,-1,-1,0,0.0417477132173018,8.34678375403751e-05
3479,482012532005,48,201,253200,5,TX,297,272,109,42,42,15,0.137656703222571,0.000245000356070252
3480,482012532004,48,201,253200,4,TX,133,103,53,-1,-1,-1,0.0787063448498575,0.000294498046017039
3481,482012532003,48,201,253200,3,TX,118,85,53,-1,-1,-1,0.181561352978406,0.00111036566178215
3482,482012532002,48,201,253200,2,TX,68,26,19,23,12,-1,0.178425265997483,0.00130650097475632
3483,482012331021,48,201,233102,1,TX,43,-1,-1,-1,-1,-1,0.057576700404434,9.97414644118973e-05
3484,482012330011,48,201,233001,1,TX,18,-1,-1,-1,0,0,0.0390136203976329,5.69994136545369e-05
3485,482012330032,48,201,233003,2,TX,-1,-1,-1,0,0,0,0.0308115303452046,4.42243056234777e-05
3486,482014518001,48,201,451800,1,TX,15,-1,-1,0,0,0,0.0255899586932212,3.32424664820657e-05
3487,482014517002,48,201,451700,2,TX,12,0,-1,0,0,0,0.0338176242839096,6.62930086934892e-05
3488,482014517001,48,201,451700,1,TX,-1,0,-1,-1,-1,-1,0.043494952695391,9.77907049836807e-05
3489,482014514031,48,201,451403,1,TX,-1,0,-1,-1,0,0,0.029615700017813,5.28177992291664e-05
3490,482013235001,48,201,323500,1,TX,38,26,-1,45,35,20,0.0440474587172336,8.73374949369441e-05
3491,482012530003,48,201,253000,3,TX,73,17,-1,-1,-1,0,0.176510751435237,0.00132759580732348
3492,482012530002,48,201,253000,2,TX,70,44,31,72,50,36,0.0738979623244321,0.00018011242273037
3493,482012529004,48,201,252900,4,TX,38,-1,-1,-1,-1,-1,0.0814057545627003,0.000259768788208611
3494,482012329002,48,201,232900,2,TX,143,102,60,135,124,37,0.0780144684745764,0.000228239507428991
3495,482012328002,48,201,232800,2,TX,22,-1,-1,-1,-1,-1,0.0598888596657371,8.67912770559745e-05
3496,482012328001,48,201,232800,1,TX,83,50,24,102,95,47,0.0496670300093115,0.000103713696861014
3497,483396920021,48,339,692002,1,TX,20,15,-1,0,0,0,0.40912769506782,0.00523770661587463
3498,483396943011,48,339,694301,1,TX,-1,-1,-1,0,0,0,0.196348685757726,0.00157921085613857
3499,483396942023,48,339,694202,3,TX,-1,-1,-1,0,0,0,0.118191081886292,0.000699907292280761
3500,482015327002,48,201,532700,2,TX,108,87,-1,12,-1,-1,0.050999049866512,8.56640815832455e-05
3501,482015324001,48,201,532400,1,TX,166,120,19,42,36,15,0.056648298833422,0.000109284765734717
3502,482015325021,48,201,532502,1,TX,12,-1,-1,0,0,0,0.0364546283417086,6.14251464316107e-05
3503,482015325022,48,201,532502,2,TX,-1,0,-1,0,0,0,0.044605143233291,0.000117482665459913
3504,482015110021,48,201,511002,1,TX,30,25,-1,-1,-1,0,0.046627219117251,9.81608049406808e-05
3505,482015109003,48,201,510900,3,TX,-1,-1,-1,-1,-1,0,0.032335438853343,5.47852504181217e-05
3506,482015109001,48,201,510900,1,TX,118,105,-1,25,25,-1,0.0766307395216932,0.000174426095421769
3507,482012537004,48,201,253700,4,TX,16,-1,-1,-1,-1,-1,0.0460187363045195,9.8814741815503e-05
3508,483396942025,48,339,694202,5,TX,-1,-1,-1,0,0,0,0.128858785257244,0.000250984511352246
3509,481499702002,48,149,970200,2,TX,-1,0,-1,-1,-1,0,0.688120061535555,0.0122314265669669
3510,484579504001,48,457,950400,1,TX,37,-1,-1,0,0,0,0.558977632583248,0.0071274406991726
3511,481677202002,48,167,720200,2,TX,228,214,53,27,25,-1,0.128255617871777,0.000257042214880422
3512,481677202003,48,167,720200,3,TX,-1,-1,-1,-1,-1,-1,0.0271301961305798,3.68741623216924e-05
3513,481677203022,48,167,720302,2,TX,27,-1,-1,-1,-1,0,0.0899069654706719,0.000343535851460196
3514,481677203021,48,167,720302,1,TX,18,-1,-1,0,0,0,0.111498879010902,0.000361787153315746
3515,481677221002,48,167,722100,2,TX,11,-1,-1,-1,0,0,0.0256164640949208,3.89000599391118e-05
3516,481677213003,48,167,721300,3,TX,43,20,11,15,-1,-1,0.0804298235900693,0.000214304495055324
3517,481677204001,48,167,720400,1,TX,60,38,-1,0,0,0,0.14173861887098,0.000960535020532923
3518,481677206001,48,167,720600,1,TX,173,113,45,28,22,-1,0.335866143392632,0.00428816550441002
3519,481677205031,48,167,720503,1,TX,28,-1,-1,0,0,0,0.153056963256225,0.000575374290244465
3520,481677205033,48,167,720503,3,TX,208,106,54,20,12,-1,0.117843947627437,0.00053411592134789
3521,481677205032,48,167,720503,2,TX,51,18,11,-1,0,0,0.0429397279397882,9.37003628345221e-05
3522,481990302003,48,199,030200,3,TX,134,92,66,19,15,-1,0.275644341384924,0.00161966210493423
3523,481677254001,48,167,725400,1,TX,-1,0,0,-1,0,0,0.0215215892784124,2.59636599998366e-05
3524,481677248001,48,167,724800,1,TX,-1,0,-1,-1,0,0,0.0311899409301151,3.92556540223634e-05
3525,481677254003,48,167,725400,3,TX,22,0,-1,-1,0,0,0.0253450963536948,3.26123813435665e-05
3526,481677210001,48,167,721000,1,TX,166,86,36,22,19,-1,0.201107575616871,0.000903634162555602
3527,481677235022,48,167,723502,2,TX,152,78,50,14,-1,-1,0.153305490943026,0.000946358555832864
3528,481576755001,48,157,675500,1,TX,70,-1,-1,-1,-1,-1,0.954567146037577,0.0243734202889394
3529,481576745022,48,157,674502,2,TX,36,-1,-1,0,0,0,0.153247593020041,0.000653030500335486
3530,481990305011,48,199,030501,1,TX,126,101,19,-1,-1,-1,0.24434614725677,0.00162379330859142
3531,481576717003,48,157,671700,3,TX,-1,0,0,0,0,0,0.0735546929123773,0.000232605889997562
3532,481576717002,48,157,671700,2,TX,-1,0,0,0,0,0,0.0817284207821809,0.000255032543138386
3533,481576720022,48,157,672002,2,TX,-1,0,0,0,0,0,0.0399273624504677,6.27953203476509e-05
3534,482014314012,48,201,431401,2,TX,-1,0,0,0,0,0,0.0149577207658581,1.34033708258875e-05
3535,480157604001,48,015,760400,1,TX,-1,0,0,0,0,0,0.687217519112456,0.0211667457183356
3536,481576730021,48,157,673002,1,TX,816,790,487,214,183,36,0.115856088064337,0.000764139539542422
3537,482012313002,48,201,231300,2,TX,121,55,44,20,14,-1,0.0663264270059755,0.000144362442231699
3538,482012313001,48,201,231300,1,TX,67,-1,-1,12,-1,-1,0.0936248852307382,0.000306095755969379
3539,482012312003,48,201,231200,3,TX,20,0,0,-1,-1,-1,0.0354162019882796,5.4936343593462e-05
3540,482012123003,48,201,212300,3,TX,14,-1,-1,-1,-1,0,0.0720500053009253,0.000175953615431736
3541,482012324032,48,201,232403,2,TX,87,30,19,22,12,-1,0.0451946154847985,6.2258857162361e-05
3542,482012327012,48,201,232701,2,TX,31,-1,-1,-1,-1,-1,0.0444872221306286,5.56564976738284e-05
3543,482012329001,48,201,232900,1,TX,23,0,0,0,0,0,0.0284478673015043,3.94342898504631e-05
3544,482012331012,48,201,233101,2,TX,23,-1,-1,-1,-1,-1,0.0543203569796132,9.82976470653e-05
3545,482015103001,48,201,510300,1,TX,11,-1,-1,15,15,-1,0.0400795222821799,6.54644526182367e-05
3546,482014515001,48,201,451500,1,TX,167,138,70,60,47,-1,0.0679008861073089,0.000160960130498907
3547,482014516012,48,201,451601,2,TX,21,-1,-1,0,0,0,0.0642822385986126,0.000184820112644865
3548,482014516011,48,201,451601,1,TX,179,129,68,-1,-1,-1,0.0581138227901239,0.000128465377774943
3549,482014108003,48,201,410800,3,TX,-1,0,0,0,0,0,0.0223716161356472,2.99840104330819e-05
3550,482014108001,48,201,410800,1,TX,-1,0,0,-1,0,0,0.0237240391897689,3.18884890149519e-05
3551,482012331013,48,201,233101,3,TX,-1,0,0,-1,-1,-1,0.0233974832478557,2.63559533228477e-05
3552,482015221004,48,201,522100,4,TX,-1,0,0,-1,-1,-1,0.0282909600223147,4.87590078025813e-05
3553,482015221001,48,201,522100,1,TX,-1,0,0,-1,-1,0,0.0250161890441572,3.51398698566142e-05
3554,482015219003,48,201,521900,3,TX,-1,-1,-1,0,0,0,0.0407991591812055,3.28025153129989e-05
